UnderwritingID,QuoteID,UnderwriterID,UnderwritingDate,RiskScore,Premium,PremiumRange,UnderwritingDecision,IndiaEligibleFlag,ReferredToAustraliaFlag,ReferralReasonID,AustralianUnderwriterDecision,ReferralTurnaroundHours,UnderwritingTurnaroundHours,QSTBDate,FinalPremium,QuoteValidityDays,CommunicationStatus
UW018867,Q001625,E0044,2024-07-15,38.3,2298.66,"$1,000-$2,499",Approved,True,False,,,,11.3,2024-07-15,2298.66,30.0,Sent
UW018868,Q029461,E0040,2025-11-08,78.0,24351.08,"$10,000-$24,999",Approved,False,True,REF08,Approved,43.41,4.88,2025-11-10,24351.08,21.0,Sent
UW018869,Q018813,E0024,2025-05-29,70.3,3218.43,"$2,500-$4,999",Approved,True,False,,,,15.61,2025-05-29,3218.43,21.0,No Response
UW018870,Q027094,E0044,2025-10-24,60.5,12206.42,"$10,000-$24,999",Approved,True,False,,,,11.7,2025-10-24,12206.42,30.0,Sent
UW018871,Q012250,E0008,2025-01-23,46.8,2209.75,"$1,000-$2,499",Approved,True,False,,,,19.11,2025-01-24,2209.75,45.0,Acknowledged
UW018872,Q013835,E0040,2025-02-16,60.9,31124.82,"$25,000-$49,999",Approved,False,True,REF02,Approved with Conditions,25.89,6.18,2025-02-17,31124.82,14.0,No Response
UW018873,Q036172,E0049,2026-04-01,55.4,26806.09,"$25,000-$49,999",Approved,True,False,,,,3.86,2026-04-01,26806.09,21.0,Acknowledged
UW018874,Q008514,E0002,2024-11-10,70.0,31556.55,"$25,000-$49,999",Approved,True,False,,,,8.8,2024-11-10,31556.55,30.0,Sent
UW018875,Q009895,E0008,2024-12-13,54.7,3196.78,"$2,500-$4,999",Approved,True,False,,,,18.72,2024-12-14,3196.78,30.0,Sent
UW018876,Q028915,E0046,2025-11-11,73.0,48167.56,"$25,000-$49,999",Approved,True,False,,,,15.62,2025-11-11,48167.56,30.0,Acknowledged
UW018877,Q033918,E0034,2026-01-09,80.7,62684.46,"$50,000+",Approved,False,True,REF03,Approved with Conditions,29.88,3.81,2026-01-10,62684.46,30.0,Sent
UW018878,Q036182,E0046,2026-03-31,47.3,3430.63,"$2,500-$4,999",Approved,True,False,,,,19.08,2026-04-01,3430.63,14.0,Sent
UW018879,Q037600,E0011,2026-03-16,49.6,4795.02,"$2,500-$4,999",Approved,True,False,,,,2.22,2026-03-16,4795.02,21.0,Sent
UW018880,Q002784,E0009,2024-08-25,61.7,23840.25,"$10,000-$24,999",Approved,True,False,,,,14.99,2024-08-26,23840.25,14.0,Sent
UW018881,Q026300,E0048,2025-10-25,33.1,2391.94,"$1,000-$2,499",Approved,True,False,,,,2.5,2025-10-25,2391.94,21.0,Acknowledged
UW018882,Q009203,E0048,2024-12-30,42.6,2266.05,"$1,000-$2,499",Approved,True,False,,,,6.63,2024-12-31,2266.05,21.0,Acknowledged
UW018883,Q026306,E0024,2025-10-10,65.3,48095.25,"$25,000-$49,999",Approved,False,True,REF12,Approved,38.19,7.76,2025-10-11,48095.25,30.0,Sent
UW018884,Q024114,E0047,2025-08-20,73.6,22730.34,"$10,000-$24,999",Approved,False,True,REF05,Approved,26.92,8.29,2025-08-21,22730.34,21.0,Sent
UW018885,Q019487,E0011,2025-05-06,63.6,29640.98,"$25,000-$49,999",Approved,False,True,REF04,Approved,16.7,31.82,2025-05-08,29640.98,14.0,No Response
UW018886,Q027976,E0046,2025-11-26,67.7,30334.6,"$25,000-$49,999",Approved,False,True,REF03,Approved with Conditions,23.26,3.96,2025-11-27,30334.6,21.0,Sent
UW018887,Q030886,E0014,2025-12-02,55.3,3951.77,"$2,500-$4,999",Approved,True,False,,,,39.81,2025-12-04,3951.77,14.0,Acknowledged
UW018888,Q038440,E0004,2026-04-24,38.9,2118.46,"$1,000-$2,499",Approved,True,False,,,,21.13,2026-04-25,2118.46,30.0,Sent
UW018889,Q019542,E0002,2025-05-24,42.9,1640.0,"$1,000-$2,499",Approved,True,False,,,,4.29,2025-05-25,1640.0,30.0,Acknowledged
UW018890,Q024221,E0034,2025-09-05,43.4,2518.47,"$2,500-$4,999",Approved,True,False,,,,5.56,2025-09-05,2518.47,30.0,Sent
UW018891,Q025064,E0014,2025-09-27,69.5,48906.3,"$25,000-$49,999",Approved,False,True,REF01,Approved,16.03,15.38,2025-09-28,48906.3,30.0,Sent
UW018892,Q011466,E0014,2025-01-20,45.2,2761.13,"$2,500-$4,999",Approved,True,False,,,,14.54,2025-01-21,2761.13,21.0,Sent
UW018893,Q032538,E0034,2026-01-12,43.2,1988.62,"$1,000-$2,499",Approved,True,False,,,,13.6,2026-01-13,1988.62,30.0,Sent
UW018894,Q019536,E0014,2025-05-17,71.2,34222.06,"$25,000-$49,999",Approved,False,True,REF01,Approved,22.43,22.7,2025-05-19,34222.06,30.0,Sent
UW018895,Q015141,E0040,2025-03-31,55.4,3062.47,"$2,500-$4,999",Approved,True,False,,,,2.21,2025-03-31,3062.47,45.0,Acknowledged
UW018896,Q018472,E0034,2025-05-14,63.4,18133.14,"$10,000-$24,999",Approved,False,True,REF09,Approved,18.54,10.56,2025-05-15,18133.14,14.0,No Response
UW018897,Q016293,E0047,2025-03-12,72.8,23348.91,"$10,000-$24,999",Referred,False,True,REF07,Declined,8.48,17.97,2025-03-14,23348.91,30.0,Sent
UW018898,Q004252,E0008,2024-09-09,59.9,2618.53,"$2,500-$4,999",Approved,False,True,REF02,Approved with Conditions,68.1,7.64,2024-09-12,2618.53,14.0,Acknowledged
UW018899,Q019655,E0040,2025-05-06,42.9,2257.62,"$1,000-$2,499",Approved,True,False,,,,19.59,2025-05-06,2257.62,45.0,Acknowledged
UW018900,Q032985,E0007,2026-01-24,59.7,1739.72,"$1,000-$2,499",Approved,True,False,,,,15.69,2026-01-24,1739.72,14.0,Sent
UW018901,Q015460,E0049,2025-03-04,57.7,9310.74,"$5,000-$9,999",Approved,True,False,,,,2.57,2025-03-04,9310.74,14.0,Acknowledged
UW018902,Q027610,E0034,2025-10-29,62.2,27362.18,"$25,000-$49,999",Approved,False,True,REF03,Approved,23.34,14.37,2025-10-31,27362.18,30.0,Sent
UW018903,Q001379,E0044,2024-07-08,45.8,3342.98,"$2,500-$4,999",Approved,True,False,,,,7.63,2024-07-08,3342.98,30.0,Sent
UW018904,Q007389,E0047,2024-11-27,53.0,4795.09,"$2,500-$4,999",Approved,True,False,,,,18.91,2024-11-27,4795.09,45.0,Acknowledged
UW018905,Q001938,E0024,2024-07-23,74.2,2292.92,"$1,000-$2,499",Approved,True,False,,,,20.84,2024-07-24,2292.92,30.0,Acknowledged
UW018906,Q008242,E0008,2024-11-10,61.4,10838.77,"$10,000-$24,999",Approved,False,True,REF12,Approved,54.08,6.98,2024-11-12,10838.77,30.0,Acknowledged
UW018907,Q008913,E0008,2024-12-20,38.2,1705.1,"$1,000-$2,499",Approved,True,False,,,,5.1,2024-12-20,1705.1,21.0,Acknowledged
UW018908,Q028231,E0048,2025-11-30,45.0,1634.92,"$1,000-$2,499",Approved,True,False,,,,19.6,2025-12-01,1634.92,45.0,Sent
UW018909,Q032539,E0008,2026-01-26,53.1,1335.13,"$1,000-$2,499",Approved,True,False,,,,1.33,2026-01-26,1335.13,14.0,Sent
UW018910,Q016859,E0007,2025-04-21,78.3,44482.97,"$25,000-$49,999",Approved,False,True,REF02,Approved with Conditions,51.09,21.22,2025-04-24,44482.97,30.0,Sent
UW018911,Q010081,E0008,2024-12-25,58.8,18368.4,"$10,000-$24,999",Approved,True,False,,,,11.54,2024-12-26,18368.4,14.0,No Response
UW018912,Q039485,E0044,2026-04-27,76.7,87463.23,"$50,000+",Approved,False,True,REF05,Approved,15.16,5.44,2026-04-28,87463.23,30.0,Acknowledged
UW018913,Q000934,E0011,2024-06-24,51.6,2490.79,"$1,000-$2,499",Approved,True,False,,,,20.28,2024-06-25,2490.79,45.0,Acknowledged
UW018914,Q031681,E0002,2025-12-02,59.1,2229.49,"$1,000-$2,499",Approved,True,False,,,,9.04,2025-12-03,2229.49,45.0,Acknowledged
UW018915,Q009580,E0024,2024-12-17,66.2,22626.57,"$10,000-$24,999",Approved,False,True,REF02,Approved with Conditions,20.6,9.82,2024-12-18,22626.57,21.0,Sent
UW018916,Q027616,E0040,2025-10-28,40.9,2473.82,"$1,000-$2,499",Approved,True,False,,,,16.69,2025-10-29,2473.82,21.0,Acknowledged
UW018917,Q038134,E0046,2026-04-10,58.5,13954.91,"$10,000-$24,999",Approved,True,False,,,,12.5,2026-04-11,13954.91,45.0,Sent
UW018918,Q020153,E0017,2025-06-17,30.3,1869.14,"$1,000-$2,499",Approved,True,False,,,,5.67,2025-06-17,1869.14,30.0,Acknowledged
UW018919,Q009625,E0014,2024-12-28,61.1,13273.6,"$10,000-$24,999",Approved,False,True,REF10,Approved,41.07,21.0,2024-12-31,13273.6,30.0,Acknowledged
UW018920,Q026789,E0048,2025-10-18,49.9,1565.78,"$1,000-$2,499",Approved,True,False,,,,13.82,2025-10-18,1565.78,21.0,Acknowledged
UW018921,Q014594,E0007,2025-03-25,50.1,4589.63,"$2,500-$4,999",Approved,True,False,,,,7.32,2025-03-25,4589.63,30.0,Acknowledged
UW018922,Q037300,E0009,2026-03-03,44.3,2460.99,"$1,000-$2,499",Approved,False,True,REF09,Approved,32.07,10.56,2026-03-05,2460.99,21.0,Acknowledged
UW018923,Q035105,E0034,2026-02-24,81.5,54231.12,"$50,000+",Approved,False,True,REF08,Approved,57.05,3.29,2026-02-27,54231.12,21.0,Acknowledged
UW018924,Q010399,E0044,2024-12-02,44.9,1143.66,"$1,000-$2,499",Approved,True,False,,,,7.26,2024-12-03,1143.66,14.0,Acknowledged
UW018925,Q015278,E0004,2025-03-15,45.5,2397.79,"$1,000-$2,499",Approved,True,False,,,,15.18,2025-03-16,2397.79,30.0,Acknowledged
UW018926,Q035498,E0014,2026-02-12,46.2,1739.62,"$1,000-$2,499",Approved,True,False,,,,15.44,2026-02-13,1739.62,21.0,Acknowledged
UW018927,Q036507,E0044,2026-03-08,70.5,8647.99,"$5,000-$9,999",Approved,True,False,,,,4.22,2026-03-09,8647.99,45.0,Acknowledged
UW018928,Q028576,E0011,2025-11-28,34.0,1448.28,"$1,000-$2,499",Approved,True,False,,,,8.93,2025-11-28,1448.28,45.0,Sent
UW018929,Q017747,E0034,2025-04-04,60.6,2410.52,"$1,000-$2,499",Approved,True,False,,,,5.37,2025-04-05,2410.52,45.0,No Response
UW018930,Q029061,E0034,2025-11-03,62.4,26500.56,"$25,000-$49,999",Approved,True,False,,,,4.76,2025-11-03,26500.56,30.0,Acknowledged
UW018931,Q037615,E0004,2026-03-05,81.6,51834.64,"$50,000+",Referred,False,True,REF02,Declined,53.82,8.27,2026-03-07,51834.64,14.0,Sent
UW018932,Q002149,E0046,2024-07-27,58.3,22901.76,"$10,000-$24,999",Approved,True,False,,,,4.54,2024-07-27,22901.76,21.0,Sent
UW018933,Q036935,E0048,2026-03-30,49.3,2568.12,"$2,500-$4,999",Approved,True,False,,,,9.46,2026-03-30,2568.12,30.0,Sent
UW018934,Q006366,E0048,2024-10-13,61.1,3086.36,"$2,500-$4,999",Approved,True,False,,,,3.75,2024-10-13,3086.36,21.0,Sent
UW018935,Q005933,E0034,2024-11-01,54.5,33203.89,"$25,000-$49,999",Approved,True,False,,,,20.13,2024-11-02,33203.89,14.0,Acknowledged
UW018936,Q023148,E0002,2025-08-19,55.4,3524.15,"$2,500-$4,999",Approved,True,False,,,,16.55,2025-08-20,3524.15,21.0,Sent
UW018937,Q027218,E0009,2025-10-14,53.2,2167.12,"$1,000-$2,499",Approved,True,False,,,,22.01,2025-10-15,2167.12,14.0,Sent
UW018938,Q028117,E0040,2025-11-04,94.4,16497.37,"$10,000-$24,999",Approved,False,True,REF01,Approved with Conditions,16.6,9.95,2025-11-05,16497.37,21.0,Sent
UW018939,Q028663,E0008,2025-11-06,64.6,13466.34,"$10,000-$24,999",Approved,True,False,,,,11.42,2025-11-06,13466.34,21.0,Sent
UW018940,Q018183,E0034,2025-05-19,42.8,2521.18,"$2,500-$4,999",Approved,True,False,,,,5.84,2025-05-19,2521.18,30.0,Acknowledged
UW018941,Q021440,E0048,2025-07-20,65.0,26053.67,"$25,000-$49,999",Approved,True,False,,,,8.0,2025-07-20,26053.67,21.0,Sent
UW018942,Q009285,E0047,2024-12-18,65.4,20288.34,"$10,000-$24,999",Approved,False,True,REF11,Approved,31.81,6.09,2024-12-20,20288.34,45.0,Acknowledged
UW018943,Q010504,E0044,2024-12-01,50.5,19660.7,"$10,000-$24,999",Approved,False,True,REF09,Approved with Conditions,18.17,5.35,2024-12-03,19660.7,14.0,No Response
UW018944,Q040183,E0017,2026-05-23,75.8,97034.7,"$50,000+",Approved,False,True,REF09,Approved with Conditions,28.42,12.19,2026-05-25,97034.7,45.0,No Response
UW018945,Q008590,E0048,2024-11-26,72.0,22852.47,"$10,000-$24,999",Declined,True,False,,,,17.88,,,,N/A
UW018946,Q039141,E0034,2026-04-10,66.8,36099.91,"$25,000-$49,999",Approved,False,True,REF02,Approved,13.24,2.53,2026-04-10,36099.91,45.0,Acknowledged
UW018947,Q027766,E0024,2025-10-27,56.7,15180.08,"$10,000-$24,999",Approved,True,False,,,,12.22,2025-10-28,15180.08,14.0,Sent
UW018948,Q006899,E0034,2024-10-30,72.5,19116.66,"$10,000-$24,999",Referred,False,True,REF07,Declined,53.37,7.87,2024-11-02,19116.66,30.0,Acknowledged
UW018949,Q020763,E0047,2025-06-04,41.5,3399.77,"$2,500-$4,999",Approved,True,False,,,,8.99,2025-06-04,3399.77,21.0,Sent
UW018950,Q035327,E0002,2026-02-02,74.5,37653.39,"$25,000-$49,999",Approved,True,False,,,,25.45,2026-02-03,37653.39,14.0,Acknowledged
UW018951,Q013992,E0048,2025-02-25,77.6,28491.66,"$25,000-$49,999",Approved,False,True,REF06,Approved,20.35,4.26,2025-02-26,28491.66,30.0,Acknowledged
UW018952,Q007041,E0004,2024-11-22,53.9,19296.73,"$10,000-$24,999",Approved,True,False,,,,11.85,2024-11-22,19296.73,21.0,Sent
UW018953,Q020586,E0008,2025-06-19,52.3,1861.62,"$1,000-$2,499",Approved,True,False,,,,24.4,2025-06-20,1861.62,30.0,Sent
UW018954,Q024811,E0017,2025-09-01,68.6,20862.4,"$10,000-$24,999",Approved,False,True,REF11,Approved,13.87,3.34,2025-09-02,20862.4,30.0,Sent
UW018955,Q024700,E0014,2025-09-21,43.6,1100.31,"$1,000-$2,499",Approved,True,False,,,,8.82,2025-09-21,1100.31,21.0,Sent
UW018956,Q011376,E0014,2025-01-28,72.5,3572.28,"$2,500-$4,999",Approved,False,True,REF09,Approved with Conditions,43.87,37.96,2025-01-31,3572.28,14.0,Sent
UW018957,Q009862,E0047,2024-12-29,89.6,16083.38,"$10,000-$24,999",Approved,True,False,,,,12.78,2024-12-29,16083.38,30.0,Sent
UW018958,Q001414,E0007,2024-07-19,77.4,24877.29,"$10,000-$24,999",Approved,False,True,REF07,Approved with Conditions,7.29,6.65,2024-07-19,24877.29,30.0,Sent
UW018959,Q036315,E0009,2026-03-10,36.2,1126.48,"$1,000-$2,499",Approved,True,False,,,,16.36,2026-03-11,1126.48,21.0,Acknowledged
UW018960,Q005205,E0048,2024-10-12,45.7,3271.77,"$2,500-$4,999",Approved,True,False,,,,11.44,2024-10-13,3271.77,14.0,Sent
UW018961,Q006627,E0004,2024-10-02,56.2,2542.95,"$2,500-$4,999",Approved,True,False,,,,4.46,2024-10-02,2542.95,30.0,Sent
UW018962,Q036872,E0046,2026-03-01,82.1,29373.1,"$25,000-$49,999",Approved,True,False,,,,9.07,2026-03-01,29373.1,45.0,Acknowledged
UW018963,Q023591,E0044,2025-08-12,48.2,4174.26,"$2,500-$4,999",Approved,True,False,,,,19.23,2025-08-13,4174.26,30.0,Sent
UW018964,Q001501,E0007,2024-07-17,75.2,48562.83,"$25,000-$49,999",Approved,False,True,REF11,Approved,27.21,28.26,2024-07-19,48562.83,45.0,Sent
UW018965,Q024437,E0007,2025-09-06,48.5,2027.11,"$1,000-$2,499",Approved,True,False,,,,14.54,2025-09-07,2027.11,14.0,Acknowledged
UW018966,Q008556,E0014,2024-11-20,48.6,1456.88,"$1,000-$2,499",Approved,True,False,,,,19.72,2024-11-21,1456.88,30.0,Sent
UW018967,Q009428,E0049,2024-12-03,32.6,1584.03,"$1,000-$2,499",Approved,True,False,,,,23.68,2024-12-04,1584.03,30.0,Sent
UW018968,Q017370,E0004,2025-04-12,65.3,40788.96,"$25,000-$49,999",Approved,True,False,,,,11.36,2025-04-13,40788.96,14.0,Sent
UW018969,Q006343,E0046,2024-10-18,75.6,49764.23,"$25,000-$49,999",Approved,False,True,REF10,Approved,21.21,12.91,2024-10-20,49764.23,14.0,Sent
UW018970,Q008174,E0004,2024-11-22,40.3,5734.46,"$5,000-$9,999",Approved,True,False,,,,15.34,2024-11-22,5734.46,45.0,Sent
UW018971,Q025758,E0040,2025-10-17,48.1,1200.19,"$1,000-$2,499",Approved,False,True,REF02,Approved with Conditions,23.75,9.66,2025-10-19,1200.19,21.0,Sent
UW018972,Q011945,E0008,2025-01-24,84.6,15960.59,"$10,000-$24,999",Approved,False,True,REF02,Approved,25.7,9.04,2025-01-25,15960.59,21.0,Acknowledged
UW018973,Q031348,E0008,2025-12-15,61.5,28172.56,"$25,000-$49,999",Approved,True,False,,,,18.59,2025-12-16,28172.56,45.0,Sent
UW018974,Q024296,E0034,2025-09-15,39.8,984.03,"< $1,000",Approved,True,False,,,,16.23,2025-09-16,984.03,45.0,No Response
UW018975,Q029449,E0011,2025-11-19,47.2,3310.97,"$2,500-$4,999",Approved,True,False,,,,17.37,2025-11-20,3310.97,30.0,Sent
UW018976,Q036969,E0011,2026-03-26,42.2,891.17,"< $1,000",Approved,True,False,,,,7.25,2026-03-26,891.17,30.0,Sent
UW018977,Q039130,E0024,2026-04-09,55.7,10997.83,"$10,000-$24,999",Approved,False,True,REF06,Approved,54.85,11.05,2026-04-13,10997.83,21.0,Sent
UW018978,Q031612,E0024,2025-12-18,61.4,11797.28,"$10,000-$24,999",Approved,True,False,,,,17.95,2025-12-19,11797.28,21.0,Sent
UW018979,Q031052,E0040,2025-12-09,71.6,5042.16,"$5,000-$9,999",Approved,False,True,REF07,Approved,38.17,9.72,2025-12-11,5042.16,30.0,Sent
UW018980,Q034317,E0044,2026-02-13,59.2,24187.66,"$10,000-$24,999",Approved,True,False,,,,15.47,2026-02-13,24187.66,30.0,Sent
UW018981,Q041140,E0009,2026-05-18,37.9,1544.47,"$1,000-$2,499",Approved,True,False,,,,8.46,2026-05-19,1544.47,21.0,Sent
UW018982,Q041870,E0008,2026-05-11,71.4,11783.36,"$10,000-$24,999",Approved,False,True,REF01,Approved,17.56,16.32,2026-05-13,11783.36,21.0,Sent
UW018983,Q022347,E0040,2025-07-24,65.3,24431.5,"$10,000-$24,999",Approved,False,True,REF07,Approved with Conditions,59.98,16.31,2025-07-27,24431.5,30.0,Acknowledged
UW018984,Q035152,E0048,2026-02-10,41.1,1502.71,"$1,000-$2,499",Approved,True,False,,,,39.94,2026-02-12,1502.71,30.0,Sent
UW018985,Q038716,E0034,2026-04-21,45.0,990.45,"< $1,000",Approved,True,False,,,,18.29,2026-04-22,990.45,21.0,Sent
UW018986,Q013252,E0017,2025-02-13,48.6,2471.59,"$1,000-$2,499",Approved,True,False,,,,10.38,2025-02-14,2471.59,30.0,Sent
UW018987,Q032213,E0040,2025-12-20,52.3,2804.79,"$2,500-$4,999",Approved,True,False,,,,9.74,2025-12-20,2804.79,21.0,Acknowledged
UW018988,Q012448,E0024,2025-01-14,44.8,8414.18,"$5,000-$9,999",Approved,False,True,REF05,Approved,11.74,7.19,2025-01-15,8414.18,21.0,Sent
UW018989,Q025739,E0004,2025-10-04,62.9,4499.32,"$2,500-$4,999",Approved,False,True,REF05,Approved with Conditions,4.63,18.32,2025-10-05,4499.32,14.0,Sent
UW018990,Q023210,E0024,2025-08-08,51.2,1706.0,"$1,000-$2,499",Approved,False,True,REF03,Approved,33.8,26.38,2025-08-10,1706.0,21.0,Sent
UW018991,Q009962,E0007,2024-12-09,65.2,58090.73,"$50,000+",Approved,True,False,,,,6.31,2024-12-09,58090.73,30.0,Acknowledged
UW018992,Q019987,E0011,2025-05-25,89.5,98903.21,"$50,000+",Approved,False,True,REF12,Approved,14.19,7.51,2025-05-26,98903.21,45.0,Acknowledged
UW018993,Q035113,E0024,2026-02-17,39.7,13023.86,"$10,000-$24,999",Approved,True,False,,,,28.61,2026-02-18,13023.86,14.0,No Response
UW018994,Q029729,E0046,2025-11-09,75.8,21027.79,"$10,000-$24,999",Referred,False,True,REF08,Declined,48.44,17.59,2025-11-12,21027.79,45.0,No Response
UW018995,Q020645,E0044,2025-06-13,69.9,39805.26,"$25,000-$49,999",Approved,False,True,REF08,Approved,13.49,11.09,2025-06-14,39805.26,14.0,Sent
UW018996,Q027722,E0017,2025-10-04,63.1,16211.21,"$10,000-$24,999",Approved,False,True,REF08,Approved with Conditions,13.22,5.46,2025-10-05,16211.21,30.0,Acknowledged
UW018997,Q037237,E0008,2026-03-24,79.4,37673.6,"$25,000-$49,999",Approved,False,True,REF05,Approved,42.13,7.88,2026-03-26,37673.6,30.0,Acknowledged
UW018998,Q011474,E0011,2025-01-25,71.4,32869.25,"$25,000-$49,999",Approved,True,False,,,,9.17,2025-01-25,32869.25,21.0,No Response
UW018999,Q030750,E0017,2025-12-16,65.5,28595.86,"$25,000-$49,999",Referred,False,True,REF03,Declined,33.92,6.01,2025-12-18,28595.86,30.0,Sent
UW019000,Q010952,E0014,2024-12-31,66.8,23396.76,"$10,000-$24,999",Approved,False,True,REF01,Approved,68.14,38.29,2025-01-04,23396.76,14.0,Acknowledged
UW019001,Q034209,E0017,2026-02-21,48.5,3323.22,"$2,500-$4,999",Approved,True,False,,,,19.47,2026-02-21,3323.22,14.0,Acknowledged
UW019002,Q027115,E0048,2025-10-10,63.5,13403.3,"$10,000-$24,999",Approved,True,False,,,,7.6,2025-10-10,13403.3,14.0,Acknowledged
UW019003,Q041824,E0047,2026-05-30,43.6,39944.49,"$25,000-$49,999",Approved,True,False,,,,5.43,2026-05-30,39944.49,30.0,Sent
UW019004,Q023314,E0017,2025-08-05,50.2,1488.64,"$1,000-$2,499",Approved,True,False,,,,11.95,2025-08-05,1488.64,30.0,Sent
UW019005,Q041986,E0004,2026-05-07,48.8,13151.46,"$10,000-$24,999",Approved,True,False,,,,27.53,2026-05-08,13151.46,14.0,Acknowledged
UW019006,Q022143,E0014,2025-07-07,77.0,121793.93,"$50,000+",Approved,False,True,REF04,Approved,33.09,36.49,2025-07-10,121793.93,45.0,Acknowledged
UW019007,Q014627,E0007,2025-03-21,62.5,53769.32,"$50,000+",Approved,False,True,REF05,Approved,28.04,4.24,2025-03-22,53769.32,21.0,Acknowledged
UW019008,Q041475,E0034,2026-05-24,61.2,5770.31,"$5,000-$9,999",Approved,True,False,,,,7.15,2026-05-24,5770.31,21.0,Sent
UW019009,Q030170,E0049,2025-11-12,74.6,55765.54,"$50,000+",Approved,False,True,REF12,Approved,10.12,17.14,2025-11-13,55765.54,14.0,Sent
UW019010,Q023534,E0004,2025-08-19,80.0,129430.55,"$50,000+",Approved,False,True,REF09,Approved,8.52,18.74,2025-08-20,129430.55,14.0,Acknowledged
UW019011,Q015579,E0017,2025-03-05,41.8,2652.78,"$2,500-$4,999",Approved,True,False,,,,7.61,2025-03-05,2652.78,30.0,Acknowledged
UW019012,Q037285,E0040,2026-03-29,50.7,2522.18,"$2,500-$4,999",Approved,True,False,,,,25.75,2026-03-30,2522.18,14.0,Sent
UW019013,Q015895,E0024,2025-03-17,37.0,2005.46,"$1,000-$2,499",Approved,True,False,,,,17.98,2025-03-17,2005.46,45.0,Sent
UW019014,Q003922,E0011,2024-09-08,57.8,19330.28,"$10,000-$24,999",Approved,False,True,REF04,Approved,15.0,5.75,2024-09-09,19330.28,30.0,Sent
UW019015,Q040915,E0017,2026-05-21,73.9,43422.66,"$25,000-$49,999",Approved,False,True,REF03,Approved,10.97,18.93,2026-05-22,43422.66,30.0,Acknowledged
UW019016,Q014804,E0024,2025-03-06,71.0,52486.03,"$50,000+",Approved,False,True,REF07,Approved with Conditions,44.9,7.05,2025-03-08,52486.03,14.0,Sent
UW019017,Q028674,E0040,2025-11-30,78.7,27533.82,"$25,000-$49,999",Approved,True,False,,,,6.04,2025-12-01,27533.82,30.0,Acknowledged
UW019018,Q033321,E0011,2026-01-19,65.3,10902.28,"$10,000-$24,999",Approved,True,False,,,,19.29,2026-01-19,10902.28,30.0,Acknowledged
UW019019,Q031726,E0009,2025-12-17,76.0,105860.17,"$50,000+",Approved,False,True,REF10,Approved,17.26,8.49,2025-12-18,105860.17,21.0,No Response
UW019020,Q023357,E0034,2025-09-01,85.1,37260.05,"$25,000-$49,999",Approved,False,True,REF05,Approved with Conditions,37.64,13.81,2025-09-03,37260.05,21.0,Sent
UW019021,Q019952,E0044,2025-05-20,47.3,16132.54,"$10,000-$24,999",Approved,True,False,,,,1.43,2025-05-20,16132.54,21.0,Acknowledged
UW019022,Q025886,E0044,2025-10-17,68.8,88115.64,"$50,000+",Approved,False,True,REF04,Approved,40.27,8.43,2025-10-19,88115.64,21.0,Sent
UW019023,Q001262,E0047,2024-07-10,58.3,1648.15,"$1,000-$2,499",Approved,True,False,,,,11.25,2024-07-11,1648.15,30.0,Sent
UW019024,Q025261,E0002,2025-09-01,61.8,2070.27,"$1,000-$2,499",Approved,True,False,,,,8.15,2025-09-01,2070.27,14.0,Sent
UW019025,Q028290,E0014,2025-11-06,59.5,24363.32,"$10,000-$24,999",Approved,False,True,REF08,Approved,66.61,7.31,2025-11-09,24363.32,14.0,Acknowledged
UW019026,Q025305,E0002,2025-09-02,47.7,3433.47,"$2,500-$4,999",Approved,True,False,,,,32.46,2025-09-04,3433.47,45.0,Acknowledged
UW019027,Q014369,E0048,2025-02-16,35.1,1353.73,"$1,000-$2,499",Approved,True,False,,,,15.4,2025-02-17,1353.73,30.0,Acknowledged
UW019028,Q025902,E0007,2025-10-28,49.5,2018.03,"$1,000-$2,499",Approved,True,False,,,,13.02,2025-10-28,2018.03,30.0,Sent
UW019029,Q008416,E0047,2024-11-11,51.5,1342.89,"$1,000-$2,499",Approved,True,False,,,,15.2,2024-11-12,1342.89,30.0,Acknowledged
UW019030,Q006544,E0046,2024-10-05,54.4,1764.62,"$1,000-$2,499",Approved,True,False,,,,20.77,2024-10-06,1764.62,30.0,Acknowledged
UW019031,Q011608,E0024,2025-01-17,69.3,50340.95,"$50,000+",Referred,False,True,REF08,Declined,29.5,30.8,2025-01-20,50340.95,21.0,Sent
UW019032,Q017001,E0009,2025-04-19,62.8,16539.94,"$10,000-$24,999",Approved,True,False,,,,4.81,2025-04-19,16539.94,14.0,Sent
UW019033,Q014492,E0024,2025-02-10,53.4,6355.55,"$5,000-$9,999",Approved,False,True,REF06,Approved with Conditions,47.47,13.88,2025-02-12,6355.55,30.0,Sent
