BindingID,QuoteID,StatusID,BrokerAcceptanceDate,BindingDate,BoundFlag,FinalPremium,PolicyPropertyCount,TurnaroundDaysQSTBtoOutcome
BIND020225,Q015696,STA01,2025-04-02,2025-04-07,True,2091.29,1,7.1
BIND020226,Q033641,STA05,,,False,14729.68,0,19.5
BIND020227,Q022465,STA08,,,False,3314.53,0,2.8
BIND020228,Q035318,STA05,,,False,31498.27,0,0.7
BIND020229,Q032089,STA01,2025-12-18,2025-12-25,True,2629.12,1,13.6
BIND020230,Q017478,STA03,,,False,3336.94,0,6.8
BIND020231,Q039795,STA01,2026-04-20,2026-04-21,True,63586.14,1,9.4
BIND020232,Q026256,STA03,,,False,20724.09,0,1.5
BIND020233,Q000121,STA01,2024-06-10,2024-06-15,True,61848.24,1,10.6
BIND020234,Q022178,STA03,,,False,2968.52,0,14.9
BIND020235,Q021281,STA01,2025-07-31,2025-08-01,True,3511.21,1,11.3
BIND020236,Q025643,STA04,,,False,14708.73,0,17.3
BIND020237,Q026702,STA07,,,False,24308.4,0,6.7
BIND020238,Q009680,STA02,,,False,29016.15,0,3.8
BIND020239,Q034287,STA01,2026-02-18,2026-02-18,True,32925.41,5,3.3
BIND020240,Q001176,STA03,,,False,3127.33,0,1.7
BIND020241,Q026865,STA02,,,False,2316.46,0,11.8
BIND020242,Q000391,STA01,2024-06-28,2024-06-30,True,1564.77,1,5.8
BIND020243,Q031269,STA07,,,False,1392.3,0,7.5
BIND020244,Q024031,STA02,,,False,13873.91,0,2.7
BIND020245,Q025144,STA01,2025-10-16,2025-10-20,True,55202.67,1,23.9
BIND020246,Q002216,STA02,,,False,15921.33,0,7.1
BIND020247,Q009790,STA01,2024-12-09,2024-12-14,True,1588.86,1,9.4
BIND020248,Q031907,STA01,2025-12-27,2025-12-29,True,14350.78,1,3.7
BIND020249,Q031638,STA01,2025-12-16,2025-12-16,True,18674.12,1,5.5
BIND020250,Q034981,STA01,2026-02-14,2026-02-17,True,23637.23,4,5.8
BIND020251,Q009318,STA02,,,False,2998.6,0,4.1
BIND020252,Q038012,STA03,,,False,1868.55,0,6.8
BIND020253,Q008136,STA02,,,False,34675.76,0,2.4
BIND020254,Q019271,STA01,2025-05-12,2025-05-17,True,1064.89,1,9.7
BIND020255,Q015203,STA04,,,False,10137.92,0,6.9
BIND020256,Q004308,STA03,,,False,7703.37,0,16.6
BIND020257,Q035605,STA02,,,False,49395.47,0,5.3
BIND020258,Q038727,STA01,2026-04-23,2026-04-24,True,2379.28,1,6.4
BIND020259,Q019254,STA05,,,False,21679.28,0,6.9
BIND020260,Q039286,STA04,,,False,1425.2,0,12.2
BIND020261,Q030154,STA01,2025-11-10,2025-11-22,True,1807.46,1,13.6
BIND020262,Q019763,STA04,,,False,55655.53,0,6.8
BIND020263,Q016396,STA02,,,False,904.3,0,5.0
BIND020264,Q029676,STA02,,,False,23260.52,0,17.6
BIND020265,Q030050,STA05,,,False,1277.07,0,26.1
BIND020266,Q027300,STA02,,,False,33757.95,0,6.0
BIND020267,Q010181,STA03,,,False,11681.12,0,20.7
BIND020268,Q022185,STA05,,,False,3317.42,0,1.9
BIND020269,Q034798,STA01,2026-02-21,2026-02-23,True,2526.82,1,4.1
BIND020270,Q035722,STA07,,,False,1218.77,0,4.6
BIND020271,Q025794,STA05,,,False,4056.55,0,4.5
BIND020272,Q017578,STA01,2025-04-27,2025-05-01,True,36517.51,1,5.5
BIND020273,Q018455,STA06,,,False,1184.5,0,1.0
BIND020274,Q001351,STA02,,,False,31649.26,0,1.7
BIND020275,Q018955,STA01,2025-05-23,2025-05-26,True,2330.62,1,8.1
BIND020276,Q035515,STA01,2026-02-17,2026-02-18,True,3241.18,1,8.1
BIND020277,Q009022,STA04,,,False,29748.42,0,24.8
BIND020278,Q009394,STA01,2024-12-16,2024-12-19,True,30990.36,1,14.9
BIND020279,Q005041,STA09,,,False,50714.29,0,5.5
BIND020280,Q009460,STA01,2024-12-05,2024-12-09,True,1845.77,1,6.0
BIND020281,Q022208,STA02,,,False,25309.93,0,5.2
BIND020282,Q003931,STA01,2024-09-11,2024-09-14,True,13120.95,1,7.0
BIND020283,Q016442,STA02,,,False,25354.66,0,16.2
BIND020284,Q034076,STA06,,,False,46138.6,0,29.7
BIND020285,Q018488,STA01,2025-05-21,2025-05-24,True,1996.88,1,7.7
BIND020286,Q039603,STA03,,,False,16838.82,0,14.8
BIND020287,Q025570,STA04,,,False,12087.72,0,18.5
BIND020288,Q037782,STA05,,,False,2761.47,0,8.3
BIND020289,Q008002,STA01,2024-12-07,2024-12-14,True,11600.12,3,13.3
BIND020290,Q029933,STA05,,,False,1782.66,0,12.0
BIND020291,Q004600,STA04,,,False,64779.79,0,4.6
BIND020292,Q028233,STA08,,,False,1850.15,0,5.3
BIND020293,Q000073,STA01,2024-06-13,2024-06-16,True,8042.43,1,6.6
BIND020294,Q019141,STA01,2025-05-23,2025-05-24,True,1571.47,1,3.2
BIND020295,Q011026,STA02,,,False,2847.45,0,7.4
BIND020296,Q020304,STA02,,,False,56119.05,0,5.8
BIND020297,Q037674,STA09,,,False,2703.92,0,5.5
BIND020298,Q032023,STA01,2025-12-05,2025-12-07,True,7086.21,1,3.7
BIND020299,Q030036,STA03,,,False,10107.17,0,6.1
BIND020300,Q005887,STA01,2024-10-15,2024-10-16,True,31405.61,1,8.2
BIND020301,Q040991,STA02,,,False,3367.77,0,0.7
BIND020302,Q020551,STA01,2025-06-30,2025-06-30,True,1880.69,3,8.7
BIND020303,Q032121,STA01,2025-12-27,2026-01-02,True,50943.84,1,7.0
BIND020304,Q014650,STA01,2025-03-27,2025-03-27,True,3705.47,1,2.9
BIND020305,Q011652,STA02,,,False,2434.74,0,11.5
BIND020306,Q023918,STA01,2025-08-29,2025-08-30,True,1296.02,1,1.3
BIND020307,Q037365,STA03,,,False,3599.93,0,2.7
BIND020308,Q024847,STA07,,,False,2686.09,0,1.5
BIND020309,Q034706,STA03,,,False,14593.84,0,6.8
BIND020310,Q010650,STA01,2024-12-07,2024-12-10,True,2158.32,1,9.0
BIND020311,Q038770,STA09,,,False,2822.7,0,15.7
BIND020312,Q002474,STA02,,,False,78321.23,0,16.5
BIND020313,Q038935,STA04,,,False,2534.68,0,4.2
BIND020314,Q024415,STA03,,,False,3440.34,0,13.5
BIND020315,Q038751,STA02,,,False,2206.56,0,3.5
BIND020316,Q013211,STA01,2025-03-03,2025-03-06,True,3662.48,1,8.2
BIND020317,Q041520,STA08,,,False,10436.31,0,14.6
BIND020318,Q012524,STA07,,,False,1572.56,0,12.7
BIND020319,Q012436,STA02,,,False,74646.62,0,13.8
BIND020320,Q004070,STA02,,,False,3141.09,0,11.3
BIND020321,Q005605,STA01,2024-10-05,2024-10-14,True,2838.93,1,10.4
BIND020322,Q005121,STA03,,,False,34925.95,0,4.8
BIND020323,Q016407,STA01,2025-05-01,2025-05-02,True,1260.63,1,7.4
BIND020324,Q012965,STA03,,,False,46155.53,0,10.7
BIND020325,Q030542,STA02,,,False,29913.31,0,2.6
BIND020326,Q026500,STA01,2025-11-02,2025-11-04,True,2028.63,1,7.3
BIND020327,Q036664,STA02,,,False,1615.03,0,1.6
BIND020328,Q001284,STA04,,,False,1890.11,0,3.3
BIND020329,Q030705,STA06,,,False,15214.61,0,3.8
BIND020330,Q013686,STA02,,,False,19238.23,0,4.9
BIND020331,Q016767,STA02,,,False,15375.21,0,22.7
BIND020332,Q036665,STA03,,,False,2016.99,0,10.9
BIND020333,Q014074,STA07,,,False,34720.46,0,3.9
BIND020334,Q032575,STA08,,,False,31837.66,0,6.0
BIND020335,Q026633,STA01,2025-11-02,2025-11-03,True,24237.58,1,5.1
BIND020336,Q032415,STA01,2026-02-02,2026-02-05,True,3295.85,1,4.2
BIND020337,Q020398,STA05,,,False,2257.23,0,16.6
BIND020338,Q024320,STA01,2025-09-20,2025-09-22,True,2438.74,1,2.5
BIND020339,Q037700,STA04,,,False,38049.43,0,8.4
BIND020340,Q026510,STA07,,,False,2513.98,0,1.8
BIND020341,Q005929,STA03,,,False,1229.69,0,2.2
BIND020342,Q025204,STA02,,,False,5129.18,0,3.6
BIND020343,Q000990,STA02,,,False,18645.67,0,2.4
BIND020344,Q014374,STA01,2025-02-23,2025-02-24,True,2454.18,1,4.5
BIND020345,Q032094,STA01,2025-12-30,2026-01-01,True,18782.71,1,9.5
BIND020346,Q025828,STA04,,,False,1675.73,0,8.8
BIND020347,Q041446,STA03,,,False,28498.42,0,5.8
BIND020348,Q016628,STA04,,,False,2521.64,0,15.6
BIND020349,Q022907,STA06,,,False,18259.1,0,13.2
BIND020350,Q013419,STA06,,,False,3978.56,0,2.4
BIND020351,Q008589,STA06,,,False,1808.44,0,2.2
BIND020352,Q036910,STA07,,,False,37426.72,0,3.4
BIND020353,Q001314,STA02,,,False,2217.75,0,8.6
BIND020354,Q012785,STA07,,,False,2873.37,0,5.0
BIND020355,Q003950,STA07,,,False,46881.75,0,8.3
BIND020356,Q024188,STA02,,,False,14498.05,0,15.1
BIND020357,Q021857,STA04,,,False,1032.63,0,4.9
BIND020358,Q023675,STA01,2025-08-21,2025-08-22,True,1782.91,1,3.3
BIND020359,Q012233,STA04,,,False,5609.18,0,1.9
BIND020360,Q004016,STA01,2024-09-20,2024-09-22,True,3246.85,1,8.1
BIND020361,Q002552,STA01,2024-08-22,2024-08-24,True,4876.79,1,4.9
BIND020362,Q002756,STA01,2024-09-03,2024-09-03,True,6258.45,1,5.7
BIND020363,Q022644,STA03,,,False,5574.38,0,5.9
BIND020364,Q032514,STA06,,,False,46415.74,0,10.3
BIND020365,Q025708,STA01,2025-10-01,2025-10-02,True,30470.11,1,6.7
BIND020366,Q029695,STA06,,,False,6643.63,0,13.8
BIND020367,Q007688,STA03,,,False,23592.25,0,9.8
BIND020368,Q006493,STA01,2024-11-03,2024-11-12,True,78334.57,1,16.2
BIND020369,Q031608,STA03,,,False,60542.4,0,14.6
BIND020370,Q041951,STA06,,,False,2650.12,0,14.4
BIND020371,Q004228,STA02,,,False,1786.67,0,10.2
BIND020372,Q035064,STA01,2026-02-06,2026-02-08,True,18748.13,1,3.4
BIND020373,Q008320,STA05,,,False,38072.96,0,4.5
BIND020374,Q018762,STA01,2025-05-18,2025-05-20,True,1701.3,1,10.7
BIND020375,Q011034,STA01,2025-01-07,2025-01-10,True,15488.83,1,10.9
BIND020376,Q013808,STA07,,,False,2313.99,0,6.6
BIND020377,Q039698,STA02,,,False,93223.28,0,9.5
BIND020378,Q016197,STA02,,,False,21884.83,0,5.2
BIND020379,Q029976,STA01,2025-11-14,2025-11-15,True,25727.01,1,4.9
BIND020380,Q040149,STA08,,,False,43005.91,0,2.1
BIND020381,Q024002,STA03,,,False,6966.25,0,1.1
BIND020382,Q023241,STA02,,,False,3286.44,0,7.7
BIND020383,Q035471,STA02,,,False,1842.52,0,10.8
BIND020384,Q023488,STA01,2025-09-11,2025-09-18,True,2716.24,1,19.7
BIND020385,Q022868,STA03,,,False,2680.07,0,6.1
BIND020386,Q035440,STA02,,,False,19884.98,0,8.4
BIND020387,Q020880,STA01,2025-06-09,2025-06-11,True,1988.81,3,5.8
BIND020388,Q015700,STA04,,,False,18763.1,0,7.3
BIND020389,Q014565,STA02,,,False,1549.18,0,5.2
BIND020390,Q038920,STA03,,,False,3706.36,0,8.4
BIND020391,Q007376,STA01,2024-12-06,2024-12-07,True,2580.17,1,4.2
BIND020392,Q034180,STA01,2026-02-15,2026-02-19,True,91843.41,1,8.6
BIND020393,Q005919,STA05,,,False,17157.24,0,13.7
BIND020394,Q027324,STA03,,,False,23446.3,0,4.8
BIND020395,Q003125,STA07,,,False,2079.55,0,6.0
BIND020396,Q016835,STA01,2025-04-11,2025-04-12,True,4179.35,1,4.0
BIND020397,Q018831,STA02,,,False,17948.98,0,4.6
BIND020398,Q020224,STA01,2025-06-28,2025-06-29,True,3181.19,1,4.2
BIND020399,Q005092,STA01,2024-09-10,2024-09-11,True,3864.85,1,2.5
BIND020400,Q013346,STA01,2025-02-13,2025-02-20,True,5387.47,1,15.4
BIND020401,Q010392,STA09,,,False,1339.31,0,20.4
BIND020402,Q023952,STA07,,,False,3260.1,0,14.7
BIND020403,Q033647,STA01,2026-01-31,2026-02-08,True,9319.06,1,13.5
BIND020404,Q013426,STA01,2025-02-20,2025-02-22,True,21140.77,1,4.2
BIND020405,Q003309,STA07,,,False,4751.62,0,17.3
BIND020406,Q041091,STA01,2026-05-30,2026-06-02,True,1876.66,1,9.4
BIND020407,Q039320,STA01,2026-04-28,2026-05-01,True,2712.05,1,8.6
BIND020408,Q025982,STA02,,,False,4178.02,0,18.3
BIND020409,Q012114,STA02,,,False,34640.46,0,4.3
BIND020410,Q005019,STA03,,,False,53465.25,0,6.4
BIND020411,Q017903,STA01,2025-04-05,2025-04-07,True,2238.44,1,3.2
BIND020412,Q017024,STA01,2025-05-03,2025-05-04,True,22854.39,3,8.0
BIND020413,Q006703,STA07,,,False,56056.59,0,6.7
BIND020414,Q038067,STA02,,,False,2480.5,0,18.1
BIND020415,Q003264,STA03,,,False,50168.08,0,7.9
BIND020416,Q009336,STA01,2024-12-28,2024-12-29,True,16006.67,4,14.8
BIND020417,Q033450,STA02,,,False,4045.56,0,17.9
BIND020418,Q039479,STA01,2026-04-29,2026-04-30,True,12038.71,1,1.3
BIND020419,Q008336,STA02,,,False,25593.05,0,4.1
BIND020420,Q017138,STA07,,,False,5445.88,0,6.6
BIND020421,Q036629,STA01,2026-03-31,2026-04-06,True,2207.33,1,9.1
BIND020422,Q030260,STA07,,,False,11251.62,0,7.2
BIND020423,Q023216,STA01,2025-08-13,2025-08-14,True,36977.86,3,1.3
BIND020424,Q031130,STA08,,,False,13881.7,0,9.3
BIND020425,Q010311,STA01,2024-12-19,2024-12-19,True,3242.48,1,10.7
BIND020426,Q038259,STA06,,,False,12352.54,0,15.0
BIND020427,Q040373,STA02,,,False,73973.77,0,13.5
BIND020428,Q028127,STA01,2025-11-08,2025-11-11,True,2999.91,1,9.6
BIND020429,Q009010,STA05,,,False,19434.23,0,6.4
BIND020430,Q029433,STA07,,,False,6616.27,0,6.3
BIND020431,Q036801,STA03,,,False,2755.14,0,5.4
BIND020432,Q000727,STA01,2024-06-30,2024-07-02,True,2039.69,1,22.5
BIND020433,Q033136,STA03,,,False,1668.77,0,1.8
BIND020434,Q012482,STA01,2025-01-17,2025-01-18,True,27301.63,1,6.0
BIND020435,Q033673,STA01,2026-01-30,2026-01-30,True,864.92,1,5.7
BIND020436,Q033873,STA01,2026-01-31,2026-02-02,True,5670.69,1,5.6
BIND020437,Q002642,STA03,,,False,10463.71,0,10.1
BIND020438,Q024080,STA07,,,False,3527.34,0,2.1
BIND020439,Q040655,STA09,,,False,1224.38,0,16.7
BIND020440,Q014856,STA02,,,False,2047.98,0,2.7
BIND020441,Q014844,STA01,2025-03-21,2025-03-22,True,2399.84,1,4.1
BIND020442,Q005543,STA02,,,False,4391.3,0,3.3
BIND020443,Q014312,STA01,2025-02-10,2025-02-12,True,1007.63,1,7.4
BIND020444,Q003820,STA03,,,False,50602.08,0,3.7
BIND020445,Q028732,STA03,,,False,2376.11,0,5.0
BIND020446,Q016063,STA01,2025-03-09,2025-03-13,True,2427.0,1,11.3
BIND020447,Q034040,STA03,,,False,31695.81,0,1.4
BIND020448,Q000988,STA01,2024-06-29,2024-06-29,True,1799.81,1,3.8
BIND020449,Q033366,STA02,,,False,11112.28,0,8.4
BIND020450,Q000524,STA02,,,False,18849.23,0,6.1
BIND020451,Q018601,STA02,,,False,1344.48,0,3.0
BIND020452,Q041426,STA04,,,False,11344.45,0,11.8
BIND020453,Q035028,STA02,,,False,19560.64,0,3.3
BIND020454,Q027157,STA07,,,False,23897.17,0,4.5
BIND020455,Q038528,STA05,,,False,1899.61,0,2.3
BIND020456,Q016536,STA03,,,False,37739.42,0,3.8
BIND020457,Q006725,STA02,,,False,15407.61,0,14.1
BIND020458,Q022599,STA01,2025-09-08,2025-09-09,True,2100.48,1,5.3
BIND020459,Q017496,STA03,,,False,1678.75,0,2.2
BIND020460,Q004531,STA01,2024-10-10,2024-10-15,True,54969.89,1,16.0
BIND020461,Q027125,STA01,2025-11-08,2025-11-12,True,31730.29,1,28.2
BIND020462,Q007692,STA03,,,False,30354.44,0,13.9
BIND020463,Q040543,STA01,2026-05-20,2026-05-21,True,5143.86,1,7.5
BIND020464,Q029653,STA01,2025-11-10,2025-11-10,True,3162.67,1,2.5
BIND020465,Q034015,STA09,,,False,1664.63,0,6.6
BIND020466,Q038839,STA01,2026-04-09,2026-04-10,True,6008.19,1,2.3
BIND020467,Q041682,STA01,2026-05-17,2026-05-23,True,2888.17,2,9.7
BIND020468,Q030541,STA07,,,False,2404.52,0,5.8
BIND020469,Q026616,STA07,,,False,2561.73,0,14.4
BIND020470,Q032460,STA01,2026-01-16,2026-01-18,True,1404.1,1,6.8
BIND020471,Q019843,STA04,,,False,1825.89,0,4.0
BIND020472,Q013926,STA04,,,False,2053.37,0,1.6
BIND020473,Q028800,STA01,2025-11-17,2025-11-17,True,8295.82,5,1.0
BIND020474,Q009968,STA02,,,False,23287.42,0,7.1
BIND020475,Q011449,STA02,,,False,1481.69,0,5.6
BIND020476,Q040216,STA01,2026-05-08,2026-05-10,True,14595.29,4,5.0
BIND020477,Q037644,STA02,,,False,17377.5,0,19.5
BIND020478,Q036465,STA07,,,False,2848.09,0,8.9
BIND020479,Q013249,STA02,,,False,13061.07,0,8.8
BIND020480,Q029440,STA01,2025-11-21,2025-11-21,True,5373.7,1,11.0
BIND020481,Q039602,STA07,,,False,10996.11,0,5.7
BIND020482,Q024966,STA01,2025-09-29,2025-10-01,True,3218.92,1,4.7
BIND020483,Q029971,STA01,2025-11-17,2025-11-17,True,2560.37,1,1.9
BIND020484,Q003337,STA07,,,False,30358.14,0,2.9
BIND020485,Q022638,STA02,,,False,72073.8,0,11.0
BIND020486,Q026452,STA03,,,False,917.29,0,8.3
BIND020487,Q028724,STA02,,,False,79870.93,0,17.3
BIND020488,Q004529,STA03,,,False,17262.04,0,5.8
BIND020489,Q020534,STA04,,,False,1866.58,0,1.6
BIND020490,Q018245,STA03,,,False,102333.95,0,5.2
BIND020491,Q001376,STA03,,,False,2319.23,0,8.9
BIND020492,Q002024,STA03,,,False,3668.4,0,1.2
BIND020493,Q013214,STA04,,,False,1568.98,0,3.6
BIND020494,Q036247,STA01,2026-03-27,2026-03-28,True,2037.59,1,6.5
BIND020495,Q031834,STA04,,,False,3832.3,0,7.5
BIND020496,Q005317,STA04,,,False,43996.81,0,10.1
BIND020497,Q024334,STA05,,,False,28964.28,0,12.3
BIND020498,Q032595,STA03,,,False,2741.75,0,1.9
BIND020499,Q039059,STA04,,,False,17232.22,0,1.9
BIND020500,Q027072,STA03,,,False,33735.67,0,24.7
BIND020501,Q037333,STA03,,,False,3379.05,0,8.5
BIND020502,Q035570,STA04,,,False,4284.61,0,7.3
BIND020503,Q017635,STA01,2025-04-20,2025-04-22,True,1878.58,1,3.5
BIND020504,Q033097,STA04,,,False,2469.73,0,6.1
BIND020505,Q033967,STA01,2026-02-22,2026-02-23,True,21166.08,1,9.4
BIND020506,Q016540,STA08,,,False,8809.74,0,4.5
BIND020507,Q009238,STA05,,,False,37944.21,0,4.0
BIND020508,Q009300,STA02,,,False,21558.41,0,5.0
BIND020509,Q023703,STA06,,,False,1157.32,0,6.6
BIND020510,Q018576,STA04,,,False,10682.84,0,4.2
BIND020511,Q022700,STA01,2025-08-18,2025-08-19,True,1973.49,1,4.0
BIND020512,Q025053,STA08,,,False,40743.74,0,4.3
BIND020513,Q001705,STA01,2024-08-07,2024-08-09,True,2210.11,1,9.1
BIND020514,Q038469,STA02,,,False,3320.59,0,13.9
BIND020515,Q019425,STA03,,,False,42403.56,0,10.6
BIND020516,Q018997,STA05,,,False,26468.53,0,11.3
BIND020517,Q008903,STA03,,,False,21631.34,0,0.8
BIND020518,Q005577,STA07,,,False,7981.15,0,3.7
BIND020519,Q000771,STA03,,,False,4876.22,0,11.7
BIND020520,Q019904,STA03,,,False,34821.22,0,17.8
BIND020521,Q015070,STA03,,,False,1305.57,0,2.3
BIND020522,Q001449,STA04,,,False,1771.06,0,9.0
BIND020523,Q038295,STA06,,,False,25121.82,0,8.8
BIND020524,Q014964,STA01,2025-03-15,2025-03-20,True,4097.48,1,8.1
BIND020525,Q034101,STA02,,,False,10439.0,0,0.3
BIND020526,Q037197,STA03,,,False,30357.64,0,5.8
BIND020527,Q013575,STA07,,,False,2322.93,0,2.0
BIND020528,Q034689,STA01,2026-03-09,2026-03-12,True,19226.07,1,11.8
BIND020529,Q023660,STA08,,,False,1343.28,0,5.7
BIND020530,Q029753,STA08,,,False,26630.51,0,3.4
BIND020531,Q022988,STA01,2025-08-29,2025-09-03,True,2017.12,1,9.5
BIND020532,Q031097,STA01,2025-12-05,2025-12-11,True,3004.85,1,8.4
BIND020533,Q009824,STA09,,,False,2134.73,0,13.6
BIND020534,Q017640,STA01,2025-04-22,2025-04-26,True,15159.0,1,5.1
BIND020535,Q006737,STA03,,,False,20173.77,0,32.9
BIND020536,Q021248,STA02,,,False,1470.8,0,3.5
BIND020537,Q029617,STA01,2025-11-29,2025-12-04,True,3360.73,1,17.8
BIND020538,Q030887,STA03,,,False,2780.39,0,8.9
BIND020539,Q007753,STA01,2024-11-20,2024-11-23,True,2728.91,1,7.0
BIND020540,Q029118,STA03,,,False,22000.96,0,1.9
BIND020541,Q000296,STA01,2024-06-14,2024-06-15,True,2907.36,1,4.8
BIND020542,Q014317,STA05,,,False,63495.33,0,19.1
BIND020543,Q035268,STA01,2026-02-27,2026-03-06,True,32081.27,1,24.2
BIND020544,Q033259,STA03,,,False,2998.78,0,2.3
BIND020545,Q005129,STA01,2024-10-20,2024-10-22,True,2359.81,1,13.6
BIND020546,Q041018,STA08,,,False,3395.67,0,6.2
BIND020547,Q029407,STA01,2025-11-09,2025-11-13,True,36032.95,4,6.8
BIND020548,Q037108,STA03,,,False,2247.52,0,10.6
BIND020549,Q016091,STA04,,,False,1782.57,0,10.9
BIND020550,Q009117,STA01,2024-12-23,2024-12-27,True,840.91,1,14.5
BIND020551,Q020657,STA02,,,False,3171.57,0,4.1
BIND020552,Q019086,STA03,,,False,15297.25,0,10.3
BIND020553,Q015220,STA01,2025-03-14,2025-03-16,True,9864.36,1,4.6
BIND020554,Q016698,STA03,,,False,22184.33,0,10.0
BIND020555,Q021582,STA05,,,False,29623.18,0,6.1
BIND020556,Q030020,STA01,2025-11-23,2025-11-26,True,1095.39,1,7.8
BIND020557,Q003141,STA01,2024-08-28,2024-08-28,True,3126.63,1,7.7
BIND020558,Q007050,STA08,,,False,12217.24,0,3.3
BIND020559,Q005011,STA01,2024-10-04,2024-10-06,True,36401.6,1,13.4
BIND020560,Q007392,STA01,2024-11-02,2024-11-09,True,24752.34,5,8.1
BIND020561,Q029044,STA01,2025-11-15,2025-11-18,True,3166.09,1,6.8
BIND020562,Q028406,STA01,2025-11-14,2025-11-15,True,3490.18,1,5.9
BIND020563,Q007192,STA06,,,False,16463.27,0,6.7
BIND020564,Q000613,STA07,,,False,2195.31,0,6.3
BIND020565,Q033591,STA04,,,False,75038.41,0,8.1
BIND020566,Q027418,STA01,2025-11-07,2025-11-09,True,30863.27,1,7.6
BIND020567,Q040188,STA02,,,False,3112.84,0,6.0
BIND020568,Q007895,STA01,2024-11-18,2024-11-27,True,7023.76,3,9.1
BIND020569,Q036635,STA03,,,False,10282.49,0,6.2
BIND020570,Q003693,STA03,,,False,29948.86,0,10.8
BIND020571,Q039932,STA02,,,False,57861.64,0,7.2
BIND020572,Q037813,STA01,2026-04-02,2026-04-03,True,8816.39,4,6.6
BIND020573,Q001294,STA04,,,False,16196.67,0,1.6
BIND020574,Q020745,STA01,2025-06-19,2025-06-25,True,1471.05,1,11.4
BIND020575,Q031563,STA01,2025-12-29,2025-12-31,True,34627.88,4,7.6
BIND020576,Q003042,STA03,,,False,23368.2,0,11.9
BIND020577,Q037301,STA05,,,False,1597.8,0,2.1
BIND020578,Q019651,STA03,,,False,45016.72,0,21.3
BIND020579,Q035517,STA02,,,False,30301.9,0,13.2
BIND020580,Q002026,STA01,2024-07-15,2024-07-17,True,29110.9,1,4.7
BIND020581,Q012770,STA02,,,False,991.99,0,7.9
BIND020582,Q015815,STA02,,,False,3312.11,0,15.4
BIND020583,Q036809,STA03,,,False,5283.07,0,19.4
BIND020584,Q011546,STA02,,,False,1437.32,0,7.6
BIND020585,Q007307,STA05,,,False,1351.21,0,3.7
BIND020586,Q004839,STA01,2024-09-13,2024-09-14,True,1200.85,1,11.3
BIND020587,Q007844,STA03,,,False,9155.52,0,9.6
BIND020588,Q007172,STA03,,,False,2287.77,0,18.4
BIND020589,Q010254,STA07,,,False,59868.24,0,19.5
BIND020590,Q002750,STA01,2024-09-04,2024-09-14,True,1303.26,1,13.5
BIND020591,Q033462,STA04,,,False,29691.53,0,5.0
BIND020592,Q036316,STA01,2026-03-11,2026-03-12,True,1294.27,1,3.0
BIND020593,Q003099,STA01,2024-08-31,2024-09-03,True,32782.65,1,11.0
BIND020594,Q041386,STA03,,,False,59096.73,0,6.1
BIND020595,Q002548,STA01,2024-08-31,2024-09-07,True,2178.0,1,11.4
BIND020596,Q039992,STA01,2026-06-09,2026-06-13,True,2822.28,1,15.4
BIND020597,Q032678,STA01,2026-02-15,2026-02-19,True,16426.79,1,17.8
BIND020598,Q010743,STA05,,,False,30312.95,0,6.1
BIND020599,Q022568,STA03,,,False,2499.9,0,3.5
BIND020600,Q006637,STA02,,,False,3461.25,0,10.7
BIND020601,Q022176,STA02,,,False,2787.75,0,11.4
BIND020602,Q025622,STA03,,,False,20303.88,0,5.0
BIND020603,Q038303,STA07,,,False,10349.46,0,3.3
BIND020604,Q005788,STA02,,,False,39616.8,0,12.0
BIND020605,Q040621,STA07,,,False,13174.44,0,9.9
BIND020606,Q020894,STA02,,,False,10512.43,0,4.5
BIND020607,Q002473,STA06,,,False,2424.24,0,0.8
BIND020608,Q035861,STA03,,,False,28775.4,0,11.0
BIND020609,Q014208,STA03,,,False,10591.0,0,4.3
BIND020610,Q025999,STA01,2025-10-15,2025-10-20,True,1287.02,1,15.8
BIND020611,Q039749,STA01,2026-04-19,2026-04-21,True,51597.4,1,19.1
BIND020612,Q001923,STA01,2024-07-24,2024-07-29,True,36239.41,5,14.8
BIND020613,Q008641,STA03,,,False,47019.27,0,12.6
BIND020614,Q031174,STA01,2025-12-17,2025-12-23,True,27313.11,1,7.0
BIND020615,Q002247,STA06,,,False,22824.76,0,16.8
BIND020616,Q038733,STA08,,,False,35599.98,0,10.9
BIND020617,Q018490,STA02,,,False,12174.5,0,5.4
BIND020618,Q035201,STA01,2026-03-02,2026-03-04,True,1194.66,1,28.8
BIND020619,Q041465,STA06,,,False,2175.37,0,3.9
BIND020620,Q028847,STA02,,,False,1447.94,0,5.8
BIND020621,Q008204,STA03,,,False,1381.45,0,10.1
BIND020622,Q034661,STA07,,,False,5881.84,0,9.6
BIND020623,Q020255,STA01,2025-06-24,2025-06-25,True,29171.58,1,5.2
BIND020624,Q034870,STA06,,,False,40128.76,0,6.3
BIND020625,Q032682,STA01,2026-01-28,2026-02-02,True,34594.62,1,7.4
BIND020626,Q031725,STA01,2025-12-15,2025-12-20,True,3020.35,1,12.6
BIND020627,Q031213,STA03,,,False,3060.99,0,3.4
BIND020628,Q033675,STA03,,,False,3798.18,0,1.9
BIND020629,Q040776,STA01,2026-05-19,2026-05-28,True,17569.08,1,18.1
BIND020630,Q033806,STA03,,,False,12120.38,0,2.0
BIND020631,Q021114,STA02,,,False,3720.73,0,7.7
BIND020632,Q037425,STA01,2026-03-24,2026-03-26,True,9240.8,1,9.7
